,year,name,constructor_name,points,era
842,1980,Belgian Grand Prix,tyrrell,2.0,1962 - 1990
834,1980,Belgian Grand Prix,ferrari,1.0,1962 - 1990
829,1980,Belgian Grand Prix,alfa,0.0,1962 - 1990
830,1980,Belgian Grand Prix,arrows,0.0,1962 - 1990
831,1980,Belgian Grand Prix,ats,0.0,1962 - 1990
832,1980,Belgian Grand Prix,brabham,0.0,1962 - 1990
833,1980,Belgian Grand Prix,ensign,0.0,1962 - 1990
835,1980,Belgian Grand Prix,fittipaldi,0.0,1962 - 1990
837,1980,Belgian Grand Prix,mclaren,0.0,1962 - 1990
838,1980,Belgian Grand Prix,osella,0.0,1962 - 1990
840,1980,Belgian Grand Prix,shadow,0.0,1962 - 1990
841,1980,Belgian Grand Prix,team_lotus,0.0,1962 - 1990
943,1981,Monaco Grand Prix,ferrari,12.0,1962 - 1990
954,1981,Monaco Grand Prix,williams,6.0,1962 - 1990
945,1981,Monaco Grand Prix,ligier,4.0,1962 - 1990
953,1981,Monaco Grand Prix,tyrrell,2.0,1962 - 1990
942,1981,Monaco Grand Prix,ensign,1.0,1962 - 1990
938,1981,Monaco Grand Prix,alfa,0.0,1962 - 1990
939,1981,Monaco Grand Prix,arrows,0.0,1962 - 1990
940,1981,Monaco Grand Prix,ats,0.0,1962 - 1990
941,1981,Monaco Grand Prix,brabham,0.0,1962 - 1990
944,1981,Monaco Grand Prix,fittipaldi,0.0,1962 - 1990
946,1981,Monaco Grand Prix,march,0.0,1962 - 1990
947,1981,Monaco Grand Prix,mclaren,0.0,1962 - 1990
948,1981,Monaco Grand Prix,osella,0.0,1962 - 1990
949,1981,Monaco Grand Prix,renault,0.0,1962 - 1990
950,1981,Monaco Grand Prix,team_lotus,0.0,1962 - 1990
951,1981,Monaco Grand Prix,theodore,0.0,1962 - 1990
952,1981,Monaco Grand Prix,toleman,0.0,1962 - 1990
937,1981,Italian Grand Prix,williams,10.0,1962 - 1990
932,1981,Italian Grand Prix,renault,9.0,1962 - 1990
933,1981,Italian Grand Prix,team_lotus,3.0,1962 - 1990
926,1981,Italian Grand Prix,ferrari,2.0,1962 - 1990
924,1981,Italian Grand Prix,brabham,1.0,1962 - 1990
921,1981,Italian Grand Prix,alfa,0.0,1962 - 1990
922,1981,Italian Grand Prix,arrows,0.0,1962 - 1990
923,1981,Italian Grand Prix,ats,0.0,1962 - 1990
925,1981,Italian Grand Prix,ensign,0.0,1962 - 1990
927,1981,Italian Grand Prix,fittipaldi,0.0,1962 - 1990
928,1981,Italian Grand Prix,ligier,0.0,1962 - 1990
929,1981,Italian Grand Prix,march,0.0,1962 - 1990
930,1981,Italian Grand Prix,mclaren,0.0,1962 - 1990
931,1981,Italian Grand Prix,osella,0.0,1962 - 1990
934,1981,Italian Grand Prix,theodore,0.0,1962 - 1990
935,1981,Italian Grand Prix,toleman,0.0,1962 - 1990
936,1981,Italian Grand Prix,tyrrell,0.0,1962 - 1990
913,1981,British Grand Prix,mclaren,9.0,1962 - 1990
920,1981,British Grand Prix,williams,6.0,1962 - 1990
911,1981,British Grand Prix,ligier,4.0,1962 - 1990
919,1981,British Grand Prix,tyrrell,3.0,1962 - 1990
907,1981,British Grand Prix,brabham,2.0,1962 - 1990
906,1981,British Grand Prix,ats,1.0,1962 - 1990
904,1981,British Grand Prix,alfa,0.0,1962 - 1990
905,1981,British Grand Prix,arrows,0.0,1962 - 1990
908,1981,British Grand Prix,ensign,0.0,1962 - 1990
909,1981,British Grand Prix,ferrari,0.0,1962 - 1990
910,1981,British Grand Prix,fittipaldi,0.0,1962 - 1990
912,1981,British Grand Prix,march,0.0,1962 - 1990
914,1981,British Grand Prix,osella,0.0,1962 - 1990
915,1981,British Grand Prix,renault,0.0,1962 - 1990
916,1981,British Grand Prix,team_lotus,0.0,1962 - 1990
917,1981,British Grand Prix,theodore,0.0,1962 - 1990
918,1981,British Grand Prix,toleman,0.0,1962 - 1990
903,1981,Belgian Grand Prix,williams,9.0,1962 - 1990
894,1981,Belgian Grand Prix,ligier,6.0,1962 - 1990
899,1981,Belgian Grand Prix,team_lotus,6.0,1962 - 1990
892,1981,Belgian Grand Prix,ferrari,3.0,1962 - 1990
902,1981,Belgian Grand Prix,tyrrell,1.0,1962 - 1990
887,1981,Belgian Grand Prix,alfa,0.0,1962 - 1990
888,1981,Belgian Grand Prix,arrows,0.0,1962 - 1990
889,1981,Belgian Grand Prix,ats,0.0,1962 - 1990
890,1981,Belgian Grand Prix,brabham,0.0,1962 - 1990
891,1981,Belgian Grand Prix,ensign,0.0,1962 - 1990
893,1981,Belgian Grand Prix,fittipaldi,0.0,1962 - 1990
895,1981,Belgian Grand Prix,march,0.0,1962 - 1990
896,1981,Belgian Grand Prix,mclaren,0.0,1962 - 1990
897,1981,Belgian Grand Prix,osella,0.0,1962 - 1990
898,1981,Belgian Grand Prix,renault,0.0,1962 - 1990
900,1981,Belgian Grand Prix,theodore,0.0,1962 - 1990
901,1981,Belgian Grand Prix,toleman,0.0,1962 - 1990
1009,1982,Monaco Grand Prix,brabham,9.0,1962 - 1990
1011,1982,Monaco Grand Prix,ferrari,6.0,1962 - 1990
1018,1982,Monaco Grand Prix,team_lotus,5.0,1962 - 1990
1006,1982,Monaco Grand Prix,alfa,4.0,1962 - 1990
1022,1982,Monaco Grand Prix,williams,1.0,1962 - 1990
1007,1982,Monaco Grand Prix,arrows,0.0,1962 - 1990
1008,1982,Monaco Grand Prix,ats,0.0,1962 - 1990
1010,1982,Monaco Grand Prix,ensign,0.0,1962 - 1990
1012,1982,Monaco Grand Prix,fittipaldi,0.0,1962 - 1990
1013,1982,Monaco Grand Prix,ligier,0.0,1962 - 1990
1014,1982,Monaco Grand Prix,march,0.0,1962 - 1990
1015,1982,Monaco Grand Prix,mclaren,0.0,1962 - 1990
1016,1982,Monaco Grand Prix,osella,0.0,1962 - 1990
1017,1982,Monaco Grand Prix,renault,0.0,1962 - 1990
1019,1982,Monaco Grand Prix,theodore,0.0,1962 - 1990
1020,1982,Monaco Grand Prix,toleman,0.0,1962 - 1990
1021,1982,Monaco Grand Prix,tyrrell,0.0,1962 - 1990
994,1982,Italian Grand Prix,ferrari,10.0,1962 - 1990
1000,1982,Italian Grand Prix,renault,9.0,1962 - 1990
998,1982,Italian Grand Prix,mclaren,3.0,1962 - 1990
1004,1982,Italian Grand Prix,tyrrell,2.0,1962 - 1990
996,1982,Italian Grand Prix,ligier,1.0,1962 - 1990
989,1982,Italian Grand Prix,alfa,0.0,1962 - 1990
990,1982,Italian Grand Prix,arrows,0.0,1962 - 1990
991,1982,Italian Grand Prix,ats,0.0,1962 - 1990
992,1982,Italian Grand Prix,brabham,0.0,1962 - 1990
993,1982,Italian Grand Prix,ensign,0.0,1962 - 1990
995,1982,Italian Grand Prix,fittipaldi,0.0,1962 - 1990
997,1982,Italian Grand Prix,march,0.0,1962 - 1990
999,1982,Italian Grand Prix,osella,0.0,1962 - 1990
1001,1982,Italian Grand Prix,team_lotus,0.0,1962 - 1990
1002,1982,Italian Grand Prix,theodore,0.0,1962 - 1990
1003,1982,Italian Grand Prix,toleman,0.0,1962 - 1990
1005,1982,Italian Grand Prix,williams,0.0,1962 - 1990
977,1982,British Grand Prix,ferrari,10.0,1962 - 1990
981,1982,British Grand Prix,mclaren,9.0,1962 - 1990
984,1982,British Grand Prix,team_lotus,3.0,1962 - 1990
988,1982,British Grand Prix,williams,2.0,1962 - 1990
983,1982,British Grand Prix,renault,1.0,1962 - 1990
972,1982,British Grand Prix,alfa,0.0,1962 - 1990
973,1982,British Grand Prix,arrows,0.0,1962 - 1990
974,1982,British Grand Prix,ats,0.0,1962 - 1990
975,1982,British Grand Prix,brabham,0.0,1962 - 1990
976,1982,British Grand Prix,ensign,0.0,1962 - 1990
978,1982,British Grand Prix,fittipaldi,0.0,1962 - 1990
979,1982,British Grand Prix,ligier,0.0,1962 - 1990
980,1982,British Grand Prix,march,0.0,1962 - 1990
982,1982,British Grand Prix,osella,0.0,1962 - 1990
985,1982,British Grand Prix,theodore,0.0,1962 - 1990
986,1982,British Grand Prix,toleman,0.0,1962 - 1990
987,1982,British Grand Prix,tyrrell,0.0,1962 - 1990
964,1982,Belgian Grand Prix,mclaren,9.0,1962 - 1990
971,1982,Belgian Grand Prix,williams,6.0,1962 - 1990
962,1982,Belgian Grand Prix,ligier,4.0,1962 - 1990
967,1982,Belgian Grand Prix,team_lotus,3.0,1962 - 1990
958,1982,Belgian Grand Prix,brabham,2.0,1962 - 1990
961,1982,Belgian Grand Prix,fittipaldi,1.0,1962 - 1990
955,1982,Belgian Grand Prix,alfa,0.0,1962 - 1990
956,1982,Belgian Grand Prix,arrows,0.0,1962 - 1990
957,1982,Belgian Grand Prix,ats,0.0,1962 - 1990
959,1982,Belgian Grand Prix,ensign,0.0,1962 - 1990
960,1982,Belgian Grand Prix,ferrari,0.0,1962 - 1990
963,1982,Belgian Grand Prix,march,0.0,1962 - 1990
965,1982,Belgian Grand Prix,osella,0.0,1962 - 1990
966,1982,Belgian Grand Prix,renault,0.0,1962 - 1990
968,1982,Belgian Grand Prix,theodore,0.0,1962 - 1990
969,1982,Belgian Grand Prix,toleman,0.0,1962 - 1990
970,1982,Belgian Grand Prix,tyrrell,0.0,1962 - 1990
1084,1983,Monaco Grand Prix,williams,9.0,1962 - 1990
1073,1983,Monaco Grand Prix,brabham,6.0,1962 - 1990
1079,1983,Monaco Grand Prix,renault,4.0,1962 - 1990
1074,1983,Monaco Grand Prix,ferrari,3.0,1962 - 1990
1083,1983,Monaco Grand Prix,tyrrell,2.0,1962 - 1990
1070,1983,Monaco Grand Prix,alfa,1.0,1962 - 1990
1071,1983,Monaco Grand Prix,arrows,0.0,1962 - 1990
1072,1983,Monaco Grand Prix,ats,0.0,1962 - 1990
1075,1983,Monaco Grand Prix,ligier,0.0,1962 - 1990
1076,1983,Monaco Grand Prix,mclaren,0.0,1962 - 1990
1077,1983,Monaco Grand Prix,osella,0.0,1962 - 1990
1078,1983,Monaco Grand Prix,ram,0.0,1962 - 1990
1080,1983,Monaco Grand Prix,team_lotus,0.0,1962 - 1990
1081,1983,Monaco Grand Prix,theodore,0.0,1962 - 1990
1082,1983,Monaco Grand Prix,toleman,0.0,1962 - 1990
1057,1983,Italian Grand Prix,brabham,9.0,1962 - 1990
1058,1983,Italian Grand Prix,ferrari,9.0,1962 - 1990
1063,1983,Italian Grand Prix,renault,4.0,1962 - 1990
1065,1983,Italian Grand Prix,team_lotus,2.0,1962 - 1990
1067,1983,Italian Grand Prix,toleman,1.0,1962 - 1990
1054,1983,Italian Grand Prix,alfa,0.0,1962 - 1990
1055,1983,Italian Grand Prix,arrows,0.0,1962 - 1990
1056,1983,Italian Grand Prix,ats,0.0,1962 - 1990
1059,1983,Italian Grand Prix,ligier,0.0,1962 - 1990
1060,1983,Italian Grand Prix,mclaren,0.0,1962 - 1990
1061,1983,Italian Grand Prix,osella,0.0,1962 - 1990
1062,1983,Italian Grand Prix,ram,0.0,1962 - 1990
1064,1983,Italian Grand Prix,spirit,0.0,1962 - 1990
1066,1983,Italian Grand Prix,theodore,0.0,1962 - 1990
1068,1983,Italian Grand Prix,tyrrell,0.0,1962 - 1990
1069,1983,Italian Grand Prix,williams,0.0,1962 - 1990
1047,1983,British Grand Prix,renault,9.0,1962 - 1990
1041,1983,British Grand Prix,brabham,6.0,1962 - 1990
1042,1983,British Grand Prix,ferrari,6.0,1962 - 1990
1049,1983,British Grand Prix,team_lotus,3.0,1962 - 1990
1044,1983,British Grand Prix,mclaren,1.0,1962 - 1990
1038,1983,British Grand Prix,alfa,0.0,1962 - 1990
1039,1983,British Grand Prix,arrows,0.0,1962 - 1990
1040,1983,British Grand Prix,ats,0.0,1962 - 1990
1043,1983,British Grand Prix,ligier,0.0,1962 - 1990
1045,1983,British Grand Prix,osella,0.0,1962 - 1990
1046,1983,British Grand Prix,ram,0.0,1962 - 1990
1048,1983,British Grand Prix,spirit,0.0,1962 - 1990
1050,1983,British Grand Prix,theodore,0.0,1962 - 1990
1051,1983,British Grand Prix,toleman,0.0,1962 - 1990
1052,1983,British Grand Prix,tyrrell,0.0,1962 - 1990
1053,1983,British Grand Prix,williams,0.0,1962 - 1990
1032,1983,Belgian Grand Prix,renault,13.0,1962 - 1990
1027,1983,Belgian Grand Prix,ferrari,6.0,1962 - 1990
1026,1983,Belgian Grand Prix,brabham,3.0,1962 - 1990
1037,1983,Belgian Grand Prix,williams,3.0,1962 - 1990
1023,1983,Belgian Grand Prix,alfa,0.0,1962 - 1990
1024,1983,Belgian Grand Prix,arrows,0.0,1962 - 1990
1025,1983,Belgian Grand Prix,ats,0.0,1962 - 1990
1028,1983,Belgian Grand Prix,ligier,0.0,1962 - 1990
1029,1983,Belgian Grand Prix,mclaren,0.0,1962 - 1990
1030,1983,Belgian Grand Prix,osella,0.0,1962 - 1990
1031,1983,Belgian Grand Prix,ram,0.0,1962 - 1990
1033,1983,Belgian Grand Prix,team_lotus,0.0,1962 - 1990
1034,1983,Belgian Grand Prix,theodore,0.0,1962 - 1990
1035,1983,Belgian Grand Prix,toleman,0.0,1962 - 1990
1036,1983,Belgian Grand Prix,tyrrell,0.0,1962 - 1990
1135,1984,Monaco Grand Prix,mclaren,4.5,1962 - 1990
1141,1984,Monaco Grand Prix,toleman,3.0,1962 - 1990
1133,1984,Monaco Grand Prix,ferrari,2.5,1962 - 1990
1143,1984,Monaco Grand Prix,williams,1.5,1962 - 1990
1140,1984,Monaco Grand Prix,team_lotus,1.0,1962 - 1990
1129,1984,Monaco Grand Prix,alfa,0.0,1962 - 1990
1130,1984,Monaco Grand Prix,arrows,0.0,1962 - 1990
1131,1984,Monaco Grand Prix,ats,0.0,1962 - 1990
1132,1984,Monaco Grand Prix,brabham,0.0,1962 - 1990
1134,1984,Monaco Grand Prix,ligier,0.0,1962 - 1990
1136,1984,Monaco Grand Prix,osella,0.0,1962 - 1990
1137,1984,Monaco Grand Prix,ram,0.0,1962 - 1990
1138,1984,Monaco Grand Prix,renault,0.0,1962 - 1990
1139,1984,Monaco Grand Prix,spirit,0.0,1962 - 1990
1142,1984,Monaco Grand Prix,tyrrell,0.0,1962 - 1990
1121,1984,Italian Grand Prix,mclaren,9.0,1962 - 1990
1119,1984,Italian Grand Prix,ferrari,6.0,1962 - 1990
1115,1984,Italian Grand Prix,alfa,4.0,1962 - 1990
1127,1984,Italian Grand Prix,toleman,3.0,1962 - 1990
1116,1984,Italian Grand Prix,arrows,0.0,1962 - 1990
1117,1984,Italian Grand Prix,ats,0.0,1962 - 1990
1118,1984,Italian Grand Prix,brabham,0.0,1962 - 1990
1120,1984,Italian Grand Prix,ligier,0.0,1962 - 1990
1122,1984,Italian Grand Prix,osella,0.0,1962 - 1990
1123,1984,Italian Grand Prix,ram,0.0,1962 - 1990
1124,1984,Italian Grand Prix,renault,0.0,1962 - 1990
1125,1984,Italian Grand Prix,spirit,0.0,1962 - 1990
1126,1984,Italian Grand Prix,team_lotus,0.0,1962 - 1990
1128,1984,Italian Grand Prix,williams,0.0,1962 - 1990
1106,1984,British Grand Prix,mclaren,9.0,1962 - 1990
1109,1984,British Grand Prix,renault,6.0,1962 - 1990
1112,1984,British Grand Prix,toleman,4.0,1962 - 1990
1104,1984,British Grand Prix,ferrari,3.0,1962 - 1990
1111,1984,British Grand Prix,team_lotus,3.0,1962 - 1990
1100,1984,British Grand Prix,alfa,0.0,1962 - 1990
1101,1984,British Grand Prix,arrows,0.0,1962 - 1990
1102,1984,British Grand Prix,ats,0.0,1962 - 1990
1103,1984,British Grand Prix,brabham,0.0,1962 - 1990
1105,1984,British Grand Prix,ligier,0.0,1962 - 1990
1107,1984,British Grand Prix,osella,0.0,1962 - 1990
1108,1984,British Grand Prix,ram,0.0,1962 - 1990
1110,1984,British Grand Prix,spirit,0.0,1962 - 1990
1113,1984,British Grand Prix,tyrrell,0.0,1962 - 1990
1114,1984,British Grand Prix,williams,0.0,1962 - 1990
1089,1984,Belgian Grand Prix,ferrari,13.0,1962 - 1990
1094,1984,Belgian Grand Prix,renault,6.0,1962 - 1990
1099,1984,Belgian Grand Prix,williams,3.0,1962 - 1990
1096,1984,Belgian Grand Prix,team_lotus,2.0,1962 - 1990
1097,1984,Belgian Grand Prix,toleman,1.0,1962 - 1990
1085,1984,Belgian Grand Prix,alfa,0.0,1962 - 1990
1086,1984,Belgian Grand Prix,arrows,0.0,1962 - 1990
1087,1984,Belgian Grand Prix,ats,0.0,1962 - 1990
1088,1984,Belgian Grand Prix,brabham,0.0,1962 - 1990
1090,1984,Belgian Grand Prix,ligier,0.0,1962 - 1990
1091,1984,Belgian Grand Prix,mclaren,0.0,1962 - 1990
1092,1984,Belgian Grand Prix,osella,0.0,1962 - 1990
1093,1984,Belgian Grand Prix,ram,0.0,1962 - 1990
1095,1984,Belgian Grand Prix,spirit,0.0,1962 - 1990
1098,1984,Belgian Grand Prix,tyrrell,0.0,1962 - 1990
1194,1985,Monaco Grand Prix,mclaren,9.0,1962 - 1990
1192,1985,Monaco Grand Prix,ferrari,6.0,1962 - 1990
1193,1985,Monaco Grand Prix,ligier,4.0,1962 - 1990
1198,1985,Monaco Grand Prix,team_lotus,4.0,1962 - 1990
1197,1985,Monaco Grand Prix,renault,2.0,1962 - 1990
1189,1985,Monaco Grand Prix,alfa,0.0,1962 - 1990
1190,1985,Monaco Grand Prix,arrows,0.0,1962 - 1990
1191,1985,Monaco Grand Prix,brabham,0.0,1962 - 1990
1195,1985,Monaco Grand Prix,osella,0.0,1962 - 1990
1196,1985,Monaco Grand Prix,ram,0.0,1962 - 1990
1199,1985,Monaco Grand Prix,toleman,0.0,1962 - 1990
1200,1985,Monaco Grand Prix,tyrrell,0.0,1962 - 1990
1201,1985,Monaco Grand Prix,williams,0.0,1962 - 1990
1202,1985,Monaco Grand Prix,zakspeed,0.0,1962 - 1990
1176,1985,Italian Grand Prix,brabham,9.0,1962 - 1990
1180,1985,Italian Grand Prix,mclaren,9.0,1962 - 1990
1185,1985,Italian Grand Prix,team_lotus,5.0,1962 - 1990
1177,1985,Italian Grand Prix,ferrari,2.0,1962 - 1990
1174,1985,Italian Grand Prix,alfa,0.0,1962 - 1990
1175,1985,Italian Grand Prix,arrows,0.0,1962 - 1990
1178,1985,Italian Grand Prix,ligier,0.0,1962 - 1990
1179,1985,Italian Grand Prix,lola,0.0,1962 - 1990
1181,1985,Italian Grand Prix,minardi,0.0,1962 - 1990
1182,1985,Italian Grand Prix,osella,0.0,1962 - 1990
1183,1985,Italian Grand Prix,ram,0.0,1962 - 1990
1184,1985,Italian Grand Prix,renault,0.0,1962 - 1990
1186,1985,Italian Grand Prix,toleman,0.0,1962 - 1990
1187,1985,Italian Grand Prix,tyrrell,0.0,1962 - 1990
1188,1985,Italian Grand Prix,williams,0.0,1962 - 1990
1164,1985,British Grand Prix,mclaren,9.0,1962 - 1990
1162,1985,British Grand Prix,ferrari,6.0,1962 - 1990
1161,1985,British Grand Prix,brabham,4.0,1962 - 1990
1163,1985,British Grand Prix,ligier,4.0,1962 - 1990
1168,1985,British Grand Prix,renault,2.0,1962 - 1990
1159,1985,British Grand Prix,alfa,0.0,1962 - 1990
1160,1985,British Grand Prix,arrows,0.0,1962 - 1990
1165,1985,British Grand Prix,minardi,0.0,1962 - 1990
1166,1985,British Grand Prix,osella,0.0,1962 - 1990
1167,1985,British Grand Prix,ram,0.0,1962 - 1990
1169,1985,British Grand Prix,team_lotus,0.0,1962 - 1990
1170,1985,British Grand Prix,toleman,0.0,1962 - 1990
1171,1985,British Grand Prix,tyrrell,0.0,1962 - 1990
1172,1985,British Grand Prix,williams,0.0,1962 - 1990
1173,1985,British Grand Prix,zakspeed,0.0,1962 - 1990
1154,1985,Belgian Grand Prix,team_lotus,9.0,1962 - 1990
1157,1985,Belgian Grand Prix,williams,9.0,1962 - 1990
1149,1985,Belgian Grand Prix,mclaren,4.0,1962 - 1990
1146,1985,Belgian Grand Prix,brabham,2.0,1962 - 1990
1153,1985,Belgian Grand Prix,renault,1.0,1962 - 1990
1144,1985,Belgian Grand Prix,alfa,0.0,1962 - 1990
1145,1985,Belgian Grand Prix,arrows,0.0,1962 - 1990
1147,1985,Belgian Grand Prix,ferrari,0.0,1962 - 1990
1148,1985,Belgian Grand Prix,ligier,0.0,1962 - 1990
1150,1985,Belgian Grand Prix,minardi,0.0,1962 - 1990
1151,1985,Belgian Grand Prix,osella,0.0,1962 - 1990
1152,1985,Belgian Grand Prix,ram,0.0,1962 - 1990
1155,1985,Belgian Grand Prix,toleman,0.0,1962 - 1990
1156,1985,Belgian Grand Prix,tyrrell,0.0,1962 - 1990
1158,1985,Belgian Grand Prix,zakspeed,0.0,1962 - 1990
1249,1986,Monaco Grand Prix,mclaren,15.0,1962 - 1990
1252,1986,Monaco Grand Prix,team_lotus,4.0,1962 - 1990
1247,1986,Monaco Grand Prix,ligier,3.0,1962 - 1990
1254,1986,Monaco Grand Prix,williams,3.0,1962 - 1990
1243,1986,Monaco Grand Prix,arrows,0.0,1962 - 1990
1244,1986,Monaco Grand Prix,benetton,0.0,1962 - 1990
1245,1986,Monaco Grand Prix,brabham,0.0,1962 - 1990
1246,1986,Monaco Grand Prix,ferrari,0.0,1962 - 1990
1248,1986,Monaco Grand Prix,lola,0.0,1962 - 1990
1250,1986,Monaco Grand Prix,minardi,0.0,1962 - 1990
1251,1986,Monaco Grand Prix,osella,0.0,1962 - 1990
1253,1986,Monaco Grand Prix,tyrrell,0.0,1962 - 1990
1255,1986,Monaco Grand Prix,zakspeed,0.0,1962 - 1990
1241,1986,Italian Grand Prix,williams,15.0,1962 - 1990
1233,1986,Italian Grand Prix,ferrari,4.0,1962 - 1990
1236,1986,Italian Grand Prix,mclaren,3.0,1962 - 1990
1231,1986,Italian Grand Prix,benetton,2.0,1962 - 1990
1235,1986,Italian Grand Prix,lola,1.0,1962 - 1990
1229,1986,Italian Grand Prix,ags,0.0,1962 - 1990
1230,1986,Italian Grand Prix,arrows,0.0,1962 - 1990
1232,1986,Italian Grand Prix,brabham,0.0,1962 - 1990
1234,1986,Italian Grand Prix,ligier,0.0,1962 - 1990
1237,1986,Italian Grand Prix,minardi,0.0,1962 - 1990
1238,1986,Italian Grand Prix,osella,0.0,1962 - 1990
1239,1986,Italian Grand Prix,team_lotus,0.0,1962 - 1990
1240,1986,Italian Grand Prix,tyrrell,0.0,1962 - 1990
1242,1986,Italian Grand Prix,zakspeed,0.0,1962 - 1990
1227,1986,British Grand Prix,williams,15.0,1962 - 1990
1222,1986,British Grand Prix,mclaren,4.0,1962 - 1990
1220,1986,British Grand Prix,ligier,3.0,1962 - 1990
1226,1986,British Grand Prix,tyrrell,3.0,1962 - 1990
1216,1986,British Grand Prix,arrows,0.0,1962 - 1990
1217,1986,British Grand Prix,benetton,0.0,1962 - 1990
1218,1986,British Grand Prix,brabham,0.0,1962 - 1990
1219,1986,British Grand Prix,ferrari,0.0,1962 - 1990
1221,1986,British Grand Prix,lola,0.0,1962 - 1990
1223,1986,British Grand Prix,minardi,0.0,1962 - 1990
1224,1986,British Grand Prix,osella,0.0,1962 - 1990
1225,1986,British Grand Prix,team_lotus,0.0,1962 - 1990
1228,1986,British Grand Prix,zakspeed,0.0,1962 - 1990
1214,1986,Belgian Grand Prix,williams,9.0,1962 - 1990
1206,1986,Belgian Grand Prix,ferrari,7.0,1962 - 1990
1212,1986,Belgian Grand Prix,team_lotus,6.0,1962 - 1990
1207,1986,Belgian Grand Prix,ligier,2.0,1962 - 1990
1209,1986,Belgian Grand Prix,mclaren,1.0,1962 - 1990
1203,1986,Belgian Grand Prix,arrows,0.0,1962 - 1990
1204,1986,Belgian Grand Prix,benetton,0.0,1962 - 1990
1205,1986,Belgian Grand Prix,brabham,0.0,1962 - 1990
1208,1986,Belgian Grand Prix,lola,0.0,1962 - 1990
1210,1986,Belgian Grand Prix,minardi,0.0,1962 - 1990
1211,1986,Belgian Grand Prix,osella,0.0,1962 - 1990
1213,1986,Belgian Grand Prix,tyrrell,0.0,1962 - 1990
1215,1986,Belgian Grand Prix,zakspeed,0.0,1962 - 1990
1313,1987,Monaco Grand Prix,team_lotus,9.0,1962 - 1990
1306,1987,Monaco Grand Prix,ferrari,7.0,1962 - 1990
1315,1987,Monaco Grand Prix,williams,6.0,1962 - 1990
1314,1987,Monaco Grand Prix,tyrrell,2.0,1962 - 1990
1309,1987,Monaco Grand Prix,march,1.0,1962 - 1990
1302,1987,Monaco Grand Prix,ags,0.0,1962 - 1990
1303,1987,Monaco Grand Prix,arrows,0.0,1962 - 1990
1304,1987,Monaco Grand Prix,benetton,0.0,1962 - 1990
1305,1987,Monaco Grand Prix,brabham,0.0,1962 - 1990
1307,1987,Monaco Grand Prix,larrousse,0.0,1962 - 1990
1308,1987,Monaco Grand Prix,ligier,0.0,1962 - 1990
1310,1987,Monaco Grand Prix,mclaren,0.0,1962 - 1990
1311,1987,Monaco Grand Prix,minardi,0.0,1962 - 1990
1312,1987,Monaco Grand Prix,osella,0.0,1962 - 1990
1316,1987,Monaco Grand Prix,zakspeed,0.0,1962 - 1990
1300,1987,Italian Grand Prix,williams,13.0,1962 - 1990
1298,1987,Italian Grand Prix,team_lotus,6.0,1962 - 1990
1291,1987,Italian Grand Prix,ferrari,3.0,1962 - 1990
1288,1987,Italian Grand Prix,benetton,2.0,1962 - 1990
1295,1987,Italian Grand Prix,mclaren,1.0,1962 - 1990
1286,1987,Italian Grand Prix,ags,0.0,1962 - 1990
1287,1987,Italian Grand Prix,arrows,0.0,1962 - 1990
1289,1987,Italian Grand Prix,brabham,0.0,1962 - 1990
1290,1987,Italian Grand Prix,coloni,0.0,1962 - 1990
1292,1987,Italian Grand Prix,larrousse,0.0,1962 - 1990
1293,1987,Italian Grand Prix,ligier,0.0,1962 - 1990
1294,1987,Italian Grand Prix,march,0.0,1962 - 1990
1296,1987,Italian Grand Prix,minardi,0.0,1962 - 1990
1297,1987,Italian Grand Prix,osella,0.0,1962 - 1990
1299,1987,Italian Grand Prix,tyrrell,0.0,1962 - 1990
1301,1987,Italian Grand Prix,zakspeed,0.0,1962 - 1990
1284,1987,British Grand Prix,williams,15.0,1962 - 1990
1282,1987,British Grand Prix,team_lotus,7.0,1962 - 1990
1272,1987,British Grand Prix,arrows,2.0,1962 - 1990
1273,1987,British Grand Prix,benetton,1.0,1962 - 1990
1271,1987,British Grand Prix,ags,0.0,1962 - 1990
1274,1987,British Grand Prix,brabham,0.0,1962 - 1990
1275,1987,British Grand Prix,ferrari,0.0,1962 - 1990
1276,1987,British Grand Prix,larrousse,0.0,1962 - 1990
1277,1987,British Grand Prix,ligier,0.0,1962 - 1990
1278,1987,British Grand Prix,march,0.0,1962 - 1990
1279,1987,British Grand Prix,mclaren,0.0,1962 - 1990
1280,1987,British Grand Prix,minardi,0.0,1962 - 1990
1281,1987,British Grand Prix,osella,0.0,1962 - 1990
1283,1987,British Grand Prix,tyrrell,0.0,1962 - 1990
1285,1987,British Grand Prix,zakspeed,0.0,1962 - 1990
1264,1987,Belgian Grand Prix,mclaren,15.0,1962 - 1990
1259,1987,Belgian Grand Prix,brabham,4.0,1962 - 1990
1257,1987,Belgian Grand Prix,arrows,3.0,1962 - 1990
1267,1987,Belgian Grand Prix,team_lotus,2.0,1962 - 1990
1262,1987,Belgian Grand Prix,ligier,1.0,1962 - 1990
1256,1987,Belgian Grand Prix,ags,0.0,1962 - 1990
1258,1987,Belgian Grand Prix,benetton,0.0,1962 - 1990
1260,1987,Belgian Grand Prix,ferrari,0.0,1962 - 1990
1261,1987,Belgian Grand Prix,larrousse,0.0,1962 - 1990
1263,1987,Belgian Grand Prix,march,0.0,1962 - 1990
1265,1987,Belgian Grand Prix,minardi,0.0,1962 - 1990
